461003866612310016	5709522	0	3
461003866612310016	5709522	4	4
461003866612310016	5709522	5	5
461003866612310016	5709522	6	6
461003866612310016	5709522	7	8
461003866612310016	5709522	9	10
461003866612310016	5709522	11	12
461003866612310016	5709522	13	13
461003866612310016	5709522	14	14
461003866612310016	5709522	15	17
461003866612310016	5709522	19	20
461003866612310016	5709522	21	22
461003866612310016	5709522	23	24
461003866612310016	5709522	26	26
461003866612310016	5709522	27	29
461003866612310016	5709522	30	31
461003866612310016	5709522	32	33
461003866612310016	5709522	34	34
461003866612310016	5709522	37	38
461003866612310016	5709522	39	40
461003866612310016	5709522	41	41
461003866612310016	5709522	42	43
461003866612310016	5709522	44	44
461003866612310016	5709522	45	46
461003866612310016	5709522	48	49
461003866612310016	5709522	50	50
461003866612310016	5709522	51	52
461003866612310016	5709522	53	55
461003866612310016	5709522	59	64
461003866612310016	5709522	65	66
298278317054898176	1777511	0	6
298278317054898176	1777511	7	7
298278317054898176	1777511	8	9
298278317054898176	1777511	10	10
298278317054898176	1777511	11	11
298278317054898176	1777511	12	12
298278317054898176	1777511	14	15
298278317054898176	1777511	16	17
298278317054898176	1777511	18	19
298278317054898176	1777511	21	22
298278317054898176	1777511	23	24
298278317054898176	1777511	25	26
298278317054898176	1777511	27	28
298278317054898176	1777511	29	30
298278317054898176	1777511	31	31
298278317054898176	1777511	33	34
298278317054898176	1777511	36	37
298278317054898176	1777511	38	38
298278317054898176	1777511	39	39
298278317054898176	1777511	40	40
298278317054898176	1777511	41	41
298278317054898176	1777511	42	42
298278317054898176	1777511	43	43
298278317054898176	1777511	44	45
298278317054898176	1777511	46	46
298278317054898176	1777511	47	48
298278317054898176	1777511	49	49
298278317054898176	1777511	50	50
298278317054898176	1777511	51	52
298278317054898176	1777511	53	53
460089683687374848	17340500	0	0
460089683687374848	17340500	1	1
460089683687374848	17340500	3	5
460089683687374848	17340500	7	8
460089683687374848	17340500	9	10
460089683687374848	17340500	11	11
460089683687374848	17340500	14	20
460089683687374848	17340500	23	26
460089683687374848	17340500	28	31
460089683687374848	17340500	33	34
460089683687374848	17340500	36	42
460089683687374848	17340500	46	47
460089683687374848	17340500	48	48
460089683687374848	17340500	49	51
460089683687374848	17340500	52	53
460089683687374848	17340500	54	54
460089683687374848	17340500	55	55
460089683687374848	17340500	56	57
460089683687374848	17340500	58	58
460089683687374848	17340500	60	61
460089683687374848	17340500	62	62
460089683687374848	17340500	63	63
460089683687374848	17340500	64	64
460089683687374848	17340500	65	65
460089683687374848	17340500	66	66
460089683687374848	17340500	67	68
460089683687374848	17340500	70	71
460089683687374848	17340500	72	73
460089683687374848	17340500	74	75
460089683687374848	17340500	76	76
460089683687374848	17340500	77	78
460089683687374848	17340500	79	79
460089683687374848	17340500	80	81
460089683687374848	17340500	82	83
460089683687374848	17340500	84	84
460089683687374848	17340500	85	85
460089683687374848	17340500	86	86
460089683687374848	17340500	87	87
460089683687374848	17340500	88	88
460089683687374848	17340500	89	89
459836172886216704	13656942	0	1
459836172886216704	13656942	2	2
459836172886216704	13656942	5	19
459836172886216704	13656942	21	21
459836172886216704	13656942	22	23
459836172886216704	13656942	24	24
459836172886216704	13656942	25	25
459836172886216704	13656942	27	28
459836172886216704	13656942	29	30
459836172886216704	13656942	31	32
459836172886216704	13656942	33	34
459836172886216704	13656942	35	35
459836172886216704	13656942	36	37
459836172886216704	13656942	39	40
459836172886216704	13656942	41	42
459836172886216704	13656942	43	44
459836172886216704	13656942	45	46
459836172886216704	13656942	48	49
459836172886216704	13656942	50	51
459836172886216704	13656942	52	53
459836172886216704	13656942	54	54
459836172886216704	13656942	55	58
459836172886216704	13656942	59	59
459836172886216704	13656942	60	60
459836172886216704	13656942	61	62
459836172886216704	13656942	63	63
459836172886216704	13656942	64	65
459836172886216704	13656942	66	67
459836172886216704	13656942	68	68
459836172886216704	13656942	69	69
459836172886216704	13656942	70	71
459836172886216704	13656942	73	73
459836172886216704	13656942	74	75
459836172886216704	13656942	76	76
459836172886216704	13656942	77	78
459836172886216704	13656942	79	80
459836172886216704	13656942	81	82
459836172886216704	13656942	83	85
459836172886216704	13656942	86	86
459836172886216704	13656942	87	88
459836172886216704	13656942	89	89
459836172886216704	13656942	91	92
459836172886216704	13656942	93	94
459836172886216704	13656942	95	95
459836172886216704	13656942	96	107
459836172886216704	13656942	108	108
459836172886216704	13656942	109	109
459836172886216704	13656942	110	110
459836172886216704	13656942	111	111
459836172886216704	13656942	112	113
459836172886216704	13656942	114	114
92630070719545344	15832568	0	0
92630070719545344	15832568	1	1
92630070719545344	15832568	2	3
92630070719545344	15832568	4	4
92630070719545344	15832568	5	5
92630070719545344	15832568	6	7
92630070719545344	15832568	8	13
92630070719545344	15832568	17	18
92630070719545344	15832568	19	20
92630070719545344	15832568	21	22
92630070719545344	15832568	23	23
